timestamp,message
1742808592665,"[2025-03-24T09:29:52,436][WARN ][r.suppressed             ] [88a9180104a25f8c6cc8126b4f4d5bc8] path: __PATH__ params: {h=node}
ClusterManagerNotDiscoveredException[null]
	at org.opensearch.action.support.clustermanager.TransportClusterManagerNodeAction$AsyncSingleAction$1.onTimeout(TransportClusterManagerNodeAction.java:345)
	at org.opensearch.cluster.ClusterStateObserver$ContextPreservingListener.onTimeout(ClusterStateObserver.java:394)
	at org.opensearch.cluster.ClusterStateObserver$ObserverClusterStateListener.onTimeout(ClusterStateObserver.java:294)
	at org.opensearch.cluster.service.ClusterApplierService$NotifyTimeout.run(ClusterApplierService.java:749)
	at org.opensearch.common.util.concurrent.ThreadContext$ContextPreservingRunnable.run(ThreadContext.java:964)
	at __PATH__(ThreadPoolExecutor.java:1144)
	at __PATH__(ThreadPoolExecutor.java:642)
	at __PATH__(Thread.java:1583)"
1742808601680,"[2025-03-24T09:30:00,992][WARN ][r.suppressed             ] [88a9180104a25f8c6cc8126b4f4d5bc8] path: __PATH__ params: {flat_settings=, include_defaults=}
ClusterManagerNotDiscoveredException[null]
	at org.opensearch.action.support.clustermanager.TransportClusterManagerNodeAction$AsyncSingleAction$1.onTimeout(TransportClusterManagerNodeAction.java:345)
	at org.opensearch.cluster.ClusterStateObserver$ContextPreservingListener.onTimeout(ClusterStateObserver.java:394)
	at org.opensearch.cluster.ClusterStateObserver$ObserverClusterStateListener.onTimeout(ClusterStateObserver.java:294)
	at org.opensearch.cluster.service.ClusterApplierService$NotifyTimeout.run(ClusterApplierService.java:749)
	at org.opensearch.common.util.concurrent.ThreadContext$ContextPreservingRunnable.run(ThreadContext.java:964)
	at __PATH__(ThreadPoolExecutor.java:1144)
	at __PATH__(ThreadPoolExecutor.java:642)
	at __PATH__(Thread.java:1583)"
1742808602701,"[2025-03-24T09:30:01,904][WARN ][o.o.c.c.ClusterFormationFailureHelper] [88a9180104a25f8c6cc8126b4f4d5bc8] cluster-manager not discovered or elected yet, an election requires a node with id [IpqDL1wpR5yzyBmM2lRjwA], have discovered [{88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] which is not a quorum; discovery will continue using [__IP__, __IP__, __IP__, __IP__, __IP__, [__IP__]:9301, [__IP__]:9302, [__IP__]:9303, [__IP__]:9304, [__IP__]:9305, __IP__, __IP__, __IP__] from hosts providers and [{47a2fe5c463279209252cb142c3d1ab7}{IpqDL1wpR5yzyBmM2lRjwA}{7YzeMaVJTIGu3FguKlS5yg}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}, {88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] from last-known cluster state; node term 1, last-accepted version 290 in term 1"
1742808612737,"[2025-03-24T09:30:11,905][WARN ][o.o.c.c.ClusterFormationFailureHelper] [88a9180104a25f8c6cc8126b4f4d5bc8] cluster-manager not discovered or elected yet, an election requires a node with id [IpqDL1wpR5yzyBmM2lRjwA], have discovered [{88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] which is not a quorum; discovery will continue using [__IP__, __IP__, __IP__, __IP__, __IP__, [__IP__]:9301, [__IP__]:9302, [__IP__]:9303, [__IP__]:9304, [__IP__]:9305, __IP__, __IP__, __IP__] from hosts providers and [{47a2fe5c463279209252cb142c3d1ab7}{IpqDL1wpR5yzyBmM2lRjwA}{7YzeMaVJTIGu3FguKlS5yg}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}, {88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] from last-known cluster state; node term 1, last-accepted version 290 in term 1"
1742808622752,"[2025-03-24T09:30:21,906][WARN ][o.o.c.c.ClusterFormationFailureHelper] [88a9180104a25f8c6cc8126b4f4d5bc8] cluster-manager not discovered or elected yet, an election requires a node with id [IpqDL1wpR5yzyBmM2lRjwA], have discovered [{88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] which is not a quorum; discovery will continue using [__IP__, __IP__, __IP__, __IP__, __IP__, [__IP__]:9301, [__IP__]:9302, [__IP__]:9303, [__IP__]:9304, [__IP__]:9305, __IP__, __IP__, __IP__] from hosts providers and [{47a2fe5c463279209252cb142c3d1ab7}{IpqDL1wpR5yzyBmM2lRjwA}{7YzeMaVJTIGu3FguKlS5yg}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}, {88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] from last-known cluster state; node term 1, last-accepted version 290 in term 1"
1742808628759,"[2025-03-24T09:30:27,981][WARN ][r.suppressed             ] [88a9180104a25f8c6cc8126b4f4d5bc8] path: __PATH__ params: {h=node}
ClusterManagerNotDiscoveredException[null]
	at org.opensearch.action.support.clustermanager.TransportClusterManagerNodeAction$AsyncSingleAction$1.onTimeout(TransportClusterManagerNodeAction.java:345)
	at org.opensearch.cluster.ClusterStateObserver$ContextPreservingListener.onTimeout(ClusterStateObserver.java:394)
	at org.opensearch.cluster.ClusterStateObserver$ObserverClusterStateListener.onTimeout(ClusterStateObserver.java:294)
	at org.opensearch.cluster.service.ClusterApplierService$NotifyTimeout.run(ClusterApplierService.java:749)
	at org.opensearch.common.util.concurrent.ThreadContext$ContextPreservingRunnable.run(ThreadContext.java:964)
	at __PATH__(ThreadPoolExecutor.java:1144)
	at __PATH__(ThreadPoolExecutor.java:642)
	at __PATH__(Thread.java:1583)"
1742808632770,"[2025-03-24T09:30:31,907][WARN ][o.o.c.c.ClusterFormationFailureHelper] [88a9180104a25f8c6cc8126b4f4d5bc8] cluster-manager not discovered or elected yet, an election requires a node with id [IpqDL1wpR5yzyBmM2lRjwA], have discovered [{88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] which is not a quorum; discovery will continue using [__IP__, __IP__, __IP__, __IP__, __IP__, [__IP__]:9301, [__IP__]:9302, [__IP__]:9303, [__IP__]:9304, [__IP__]:9305, __IP__, __IP__, __IP__] from hosts providers and [{47a2fe5c463279209252cb142c3d1ab7}{IpqDL1wpR5yzyBmM2lRjwA}{7YzeMaVJTIGu3FguKlS5yg}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}, {88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] from last-known cluster state; node term 1, last-accepted version 290 in term 1"
1742808642789,"[2025-03-24T09:30:41,907][WARN ][o.o.c.c.ClusterFormationFailureHelper] [88a9180104a25f8c6cc8126b4f4d5bc8] cluster-manager not discovered or elected yet, an election requires a node with id [IpqDL1wpR5yzyBmM2lRjwA], have discovered [{88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] which is not a quorum; discovery will continue using [__IP__, __IP__, __IP__, __IP__, __IP__, [__IP__]:9301, [__IP__]:9302, [__IP__]:9303, [__IP__]:9304, [__IP__]:9305, __IP__, __IP__, __IP__] from hosts providers and [{47a2fe5c463279209252cb142c3d1ab7}{IpqDL1wpR5yzyBmM2lRjwA}{7YzeMaVJTIGu3FguKlS5yg}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}, {88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] from last-known cluster state; node term 1, last-accepted version 290 in term 1"
1742808645795,"[2025-03-24T09:30:44,948][WARN ][r.suppressed             ] [88a9180104a25f8c6cc8126b4f4d5bc8] path: __PATH__ params: {h=node}
ClusterManagerNotDiscoveredException[null]
	at org.opensearch.action.support.clustermanager.TransportClusterManagerNodeAction$AsyncSingleAction$1.onTimeout(TransportClusterManagerNodeAction.java:345)
	at org.opensearch.cluster.ClusterStateObserver$ContextPreservingListener.onTimeout(ClusterStateObserver.java:394)
	at org.opensearch.cluster.ClusterStateObserver$ObserverClusterStateListener.onTimeout(ClusterStateObserver.java:294)
	at org.opensearch.cluster.service.ClusterApplierService$NotifyTimeout.run(ClusterApplierService.java:749)
	at org.opensearch.common.util.concurrent.ThreadContext$ContextPreservingRunnable.run(ThreadContext.java:964)
	at __PATH__(ThreadPoolExecutor.java:1144)
	at __PATH__(ThreadPoolExecutor.java:642)
	at __PATH__(Thread.java:1583)"
1742808645810,"[2025-03-24T09:30:44,953][WARN ][r.suppressed             ] [88a9180104a25f8c6cc8126b4f4d5bc8] path: __PATH__ params: {h=node}
ClusterManagerNotDiscoveredException[null]
	at org.opensearch.action.support.clustermanager.TransportClusterManagerNodeAction$AsyncSingleAction$1.onTimeout(TransportClusterManagerNodeAction.java:345)
	at org.opensearch.cluster.ClusterStateObserver$ContextPreservingListener.onTimeout(ClusterStateObserver.java:394)
	at org.opensearch.cluster.ClusterStateObserver$ObserverClusterStateListener.onTimeout(ClusterStateObserver.java:294)
	at org.opensearch.cluster.service.ClusterApplierService$NotifyTimeout.run(ClusterApplierService.java:749)
	at org.opensearch.common.util.concurrent.ThreadContext$ContextPreservingRunnable.run(ThreadContext.java:964)
	at __PATH__(ThreadPoolExecutor.java:1144)
	at __PATH__(ThreadPoolExecutor.java:642)
	at __PATH__(Thread.java:1583)"
1742808647817,"[2025-03-24T09:30:46,988][WARN ][r.suppressed             ] [88a9180104a25f8c6cc8126b4f4d5bc8] path: __PATH__ params: {include_defaults=}
ClusterManagerNotDiscoveredException[null]
	at org.opensearch.action.support.clustermanager.TransportClusterManagerNodeAction$AsyncSingleAction$1.onTimeout(TransportClusterManagerNodeAction.java:345)
	at org.opensearch.cluster.ClusterStateObserver$ContextPreservingListener.onTimeout(ClusterStateObserver.java:394)
	at org.opensearch.cluster.ClusterStateObserver$ObserverClusterStateListener.onTimeout(ClusterStateObserver.java:294)
	at org.opensearch.cluster.service.ClusterApplierService$NotifyTimeout.run(ClusterApplierService.java:749)
	at org.opensearch.common.util.concurrent.ThreadContext$ContextPreservingRunnable.run(ThreadContext.java:964)
	at __PATH__(ThreadPoolExecutor.java:1144)
	at __PATH__(ThreadPoolExecutor.java:642)
	at __PATH__(Thread.java:1583)"
1742808652589,"[2025-03-24T09:30:50,953][WARN ][r.suppressed             ] [88a9180104a25f8c6cc8126b4f4d5bc8] path: __PATH__ params: {indices=_all, metric=nodes, settings_filter=plugins.security.ssl.transport.pemkey_filepath,plugins.security.cert.oid,plugins.security.enable_snapshot_restore_privilege,plugins.security.audit.config.pemtrustedcas_filepath,reindex.ssl.supported_protocols,plugins.security.masked_fields.algorithm.default,opendistro_security.compliance.history.external_config_enabled,plugins.security.ssl.transport.truststore_password,plugins.security.ssl.transport.keystore_alias,plugins.security.ssl.transport.keystore_type,plugins.security.check_snapshot_restore_write_privileges,plugins.security.advanced_modules_enabled,plugins.security.audit.config.resolve_bulk_requests,reindex.ssl.truststore.password,opendistro_security.*,plugins.security.ssl.transport.truststore_alias,plugins.security.unsupported.accept_invalid_config,plugins.security.ssl.transport.server.keystore_keypassword,plugins.security.audit.config.webhook.format,plugins.security.audit.config.webhook.ssl.pemtrustedcas_filepath,plugins.security.audit.config.pemkey_password,plugins.security.background_init_if_securityindex_not_exist,plugins.security.audit.config.log_request_body,plugins.security.ssl.transport.enabled,plugins.security.audit.config.webhook.ssl.verify,plugins.security.ssl.transport.keystore_keypassword,plugins.security.audit.config.enable_transport,plugins.security.restapi.password_min_length,plugins.security.protected_indices.roles,plugins.security.audit.config.index,plugins.security.ssl.http.keystore_alias,plugins.security.audit.config.webhook.url,plugins.security.allow_unsafe_democertificates,plugins.security.unsupported.restapi.allow_securityconfig_modification,plugins.security.allow_default_init_securityindex,plugins.security.ssl.http.truststore_type,plugins.security.ssl.transport.keystore_password,plugins.security.audit.config.log4j.logger_name,reindex.ssl.keystore.key_password,plugins.security.system_indices.permission.enabled,reindex.ssl.truststore.type,plugins.security.ssl.http.keystore_filepath,plugins.security.kerberos.krb5_filepath,plugins.security.ssl.transport.keystore_filepath,plugins.security.ssl.client.external_context_id,plugins.security.ssl.transport.pemcert_filepath,plugins.security.unsupported.inject_user.enabled,plugins.security.ssl.http.pemkey_password,opendistro_security.audit.enable_rest,plugins.security.restapi.admin.enabled,reindex.ssl.key_passphrase,opendistro_security.audit.resolve_bulk_requests,plugins.security.restapi.password_validation_regex,plugins.security.unsupported.allow_now_in_dls,plugins.security.audit.config.type,plugins.security.ssl.transport.truststore_type,plugins.security.audit.threadpool.max_queue_len,plugins.security.audit.config.pemcert_filepath,plugins.security.audit.config.password,plugins.security.ssl.transport.enforce_hostname_verification,plugins.security.unsupported.restore.securityindex.enabled,plugins.security.*,plugins.security.audit.config.exclude_sensitive_headers,plugins.security.config_index_name,plugins.security.audit.config.pemtrustedcas_content,plugins.security.ssl.transport.pemtrustedcas_filepath,plugins.security.restapi.password_score_based_validation_strength,plugins.security.unsupported.delay_initialization_seconds,reindex.ssl.truststore.path,plugins.security.ssl.http.pemcert_filepath,reindex.ssl.keystore.password,reindex.ssl.certificate_authorities,plugins.security.compliance.disable_anonymous_authentication,opendistro_security.audit.resolve_indices,plugins.security.audit.config.pemcert_content,plugins.security.ssl.http.truststore_password,plugins.security.ssl.transport.client.keystore_keypassword,plugins.security.ssl.http.crl.prefer_crlfile_over_ocsp,plugins.security.audit.config.pemkey_filepath,opendistro_security.compliance.history.read.metadata_only,opendistro_security.compliance.history.write.log_diffs,plugins.security.ssl.transport.extended_key_usage_enabled,plugins.security.unsupported.load_static_resources,plugins.security.compliance.salt,plugins.security.ssl.transport.client.pemkey_password,plugins.security.filter_securityindex_from_all_requests,reindex.ssl.certificate,plugins.security.ssl.http.crl.validate,reindex.ssl.verification_mode,opendistro_security.audit.enable_transport,plugins.security.ssl.http.crl.validation_date,plugins.security.dfm_empty_overrides_all,plugins.security.audit.config.enable_ssl_client_auth,plugins.security.ssl.http.pemtrustedcas_filepath,plugins.security.ssl.http.keystore_keypassword,plugins.security.ssl_only,opendistro_security.compliance.history.write.metadata_only,opendistro_security.audit.log_request_body,plugins.security.unsupported.inject_user.admin.enabled,plugins.security.audit.config.webhook.ssl.pemtrustedcas_content,plugins.security.ssl.http.pemkey_filepath,plugins.security.ssl_cert_reload_enabled,plugins.security.audit.config.username,plugins.security.ssl.http.crl.disable_crldp,plugins.security.audit.threadpool.size,plugins.security.roles_mapping_resolution,plugins.security.audit.config.pemkey_content,reindex.ssl.keystore.path,plugins.security.allow_default_init_securityindex.use_cluster_state,plugins.security.ssl.http.enabled,plugins.security.kerberos.acceptor_keytab_filepath,plugins.security.system_indices.enabled,plugins.security.audit.config.cert_alias,reindex.ssl.client_authentication,reindex.ssl.keystore.type,plugins.security.audit.config.log4j.level,plugins.security.ssl.transport.truststore_filepath,plugins.security.audit.type,plugins.security.disabled,reindex.ssl.cipher_suites,plugins.security.disable_envvar_replacement,plugins.security.restapi.password_validation_error_message,plugins.query.datasources.encryption.masterkey,plugins.security.ssl.http.crl.check_only_end_entities,opendistro_security.compliance.history.internal_config_enabled,secret_key,opendistro_security.audit.exclude_sensitive_headers,plugins.security.ssl.http.enable_openssl_if_available,plugins.security.ssl.http.clientauth_mode,plugins.security.protected_indices.enabled,plugins.security.unsupported.disable_rest_auth_initially,reindex.ssl.key,plugins.security.ssl.http.crl.file_path,plugins.security.audit.config.enable_ssl,plugins.security.kerberos.acceptor_principal,plugins.security.ssl.transport.server.pemkey_password,plugins.security.cert.intercluster_request_evaluator_class,reindex.ssl.keystore.algorithm,plugins.security.audit.config.verify_hostnames,plugins.security.ssl.http.keystore_type,plugins.security.ssl.http.truststore_filepath,plugins.security.audit.config.enable_rest,plugins.security.cache.ttl_minutes,plugins.security.ssl.transport.pemkey_password,plugins.security.system_indices.indices,plugins.security.ssl.transport.enable_openssl_if_available,access_key,plugins.security.ssl.http.keystore_password,plugins.security.ssl.http.crl.disable_ocsp,plugins.security.audit.config.resolve_indices,plugins.security.ssl.http.truststore_alias,plugins.security.ssl.transport.principal_extractor_class,plugins.security.protected_indices.indices,plugins.security.ssl.transport.resolve_hostname,plugins.security.unsupported.disable_intertransport_auth_initially}
ClusterManagerNotDiscoveredException[null]
	at org.opensearch.action.support.clustermanager.TransportClusterManagerNodeAction$AsyncSingleAction$1.onTimeout(TransportClusterManagerNodeAction.java:345)
	at org.opensearch.cluster.ClusterStateObserver$ContextPreservingListener.onTimeout(ClusterStateObserver.java:394)
	at org.opensearch.cluster.ClusterStateObserver$ObserverClusterStateListener.onTimeout(ClusterStateObserver.java:294)
	at org.opensearch.cluster.service.ClusterApplierService$NotifyTimeout.run(ClusterApplierService.java:749)
	at org.opensearch.common.util.concurrent.ThreadContext$ContextPreservingRunnable.run(ThreadContext.java:964)
	at __PATH__(ThreadPoolExecutor.java:1144)
	at __PATH__(ThreadPoolExecutor.java:642)
	at __PATH__(Thread.java:1583)"
1742808652600,"[2025-03-24T09:30:51,908][WARN ][o.o.c.c.ClusterFormationFailureHelper] [88a9180104a25f8c6cc8126b4f4d5bc8] cluster-manager not discovered or elected yet, an election requires a node with id [IpqDL1wpR5yzyBmM2lRjwA], have discovered [{88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] which is not a quorum; discovery will continue using [__IP__, __IP__, __IP__, __IP__, __IP__, [__IP__]:9301, [__IP__]:9302, [__IP__]:9303, [__IP__]:9304, [__IP__]:9305, __IP__, __IP__, __IP__] from hosts providers and [{47a2fe5c463279209252cb142c3d1ab7}{IpqDL1wpR5yzyBmM2lRjwA}{7YzeMaVJTIGu3FguKlS5yg}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}, {88a9180104a25f8c6cc8126b4f4d5bc8}{hy8Wkn-8SECuaHPbWxxLNQ}{8TRnB3d7QpKToINIz_UkkA}{__IP__}{__IP__}{dimr}{dp_version=20210501, admission_control_resource_tracker_feature_present=true, adv_sec_enabled=true, cross_cluster_transport_address=__IP__, awareness_features_enabled=true, search_backpressure_feature_present=true, coordinator_nodes_stats_feature_present=true, plugins.security.custom_serialization.enabled=false, distributed_snapshot_deletion_enabled=false, cold_enabled=false, __AMAZON_INTERNAL__, indices.doc_status_stats_enabled=true, global_cpu_usage_ac_supported=true, shard_indexing_pressure_enabled=true, __AMAZON_INTERNAL__, task_cancellation_monitoring_feature_present=true}] from last-known cluster state; node term 1, last-accepted version 290 in term 1"
